,ts_date,time,220215,220220,diff-220115,diff2,zcore2-5,mean2
1,2023-01-12 09:15:00,09:15:00,3.0322,2.9850073313782985,,0.04719266862170146,,
2,2023-01-12 09:20:00,09:20:00,3.0322,2.9843775811209436,0.0,0.04782241887905636,,
3,2023-01-12 09:25:00,09:25:00,3.0322,2.997226923076923,0.0,0.03497307692307716,,
4,2023-01-12 09:30:00,09:30:00,3.0322,2.984430327868853,0.0,0.04776967213114691,,
5,2023-01-12 09:35:00,09:35:00,3.026809608540925,2.9839809688581305,-0.005390391459075161,0.04282863968279438,,
6,2023-01-12 09:40:00,09:40:00,3.025,2.9847063758389263,-0.001809608540924934,0.04029362416107363,-0.7747050583608875,0.044117295247555255
7,2023-01-12 09:45:00,09:45:00,3.0262356321839077,2.9457365248226948,0.0012356321839077644,0.08049910736121291,7.791409667987984,0.04273748635542969
8,2023-01-12 09:50:00,09:50:00,3.0275,2.9903317220543806,0.0012643678160921823,0.03716827794561928,-0.7495465701013431,0.049272824051860994
9,2023-01-12 09:55:00,09:55:00,3.0471927374301675,2.990530976430976,0.01969273743016764,0.05666176099919129,0.44042296090843824,0.04971186425636942
10,2023-01-12 10:00:00,10:00:00,3.0287410071942444,2.9918264925373133,-0.01845173023592306,0.036914514656931185,-0.9132122978349569,0.051490282029978296
11,2023-01-12 10:05:00,10:05:00,3.037857142857143,2.992180456026059,0.009116135662898373,0.045676686831083835,-0.27632739738330087,0.05030745702480566
12,2023-01-12 10:10:00,10:10:00,3.037857142857143,2.991645259938838,0.0,0.04621188291830469,-0.31837789304784564,0.0513840695588077
13,2023-01-12 10:15:00,10:15:00,3.0266,2.9901970099667774,-0.011257142857142632,0.03640299003322278,-1.119009408378873,0.044526624670226056
14,2023-01-12 10:20:00,10:20:00,3.0266,2.9894616666666667,0.0,0.037138333333333495,-0.9751647844029827,0.04437356708774676
15,2023-01-12 10:25:00,10:25:00,3.025,2.9889733333333335,-0.0016000000000002679,0.03602666666666643,-0.991522104080211,0.040468881554575196
16,2023-01-12 10:30:00,10:30:00,3.0232620817843863,2.9877419795221845,-0.001737918215613643,0.035520102262201814,-1.0299299498771262,0.04029131195652225
17,2023-01-12 10:35:00,10:35:00,3.0225,2.9889914473684214,-0.0007620817843863037,0.03350855263157859,-1.184652454627973,0.03825999504274584
18,2023-01-12 10:40:00,10:40:00,3.0355,2.990207260726073,0.0129999999999999,0.04529273927392685,7.815278487415025,0.035719328985400624
19,2023-01-12 10:45:00,10:45:00,3.042439024390244,2.9890503597122304,0.006939024390244075,0.05338866467801351,3.9032120047843626,0.03749727883354144
20,2023-01-12 10:50:00,10:50:00,3.0445,2.988968944099379,0.002060975609756266,0.05553105590062124,1.966891162976544,0.04074734510247744
21,2023-01-12 10:55:00,10:55:00,3.0258856783919597,2.989279310344828,-0.01861432160804055,0.0366063680471318,-0.8961302091648939,0.0446482229492684
22,2023-01-12 11:00:00,11:00:00,3.0455,2.988245791245791,0.01961432160804044,0.057254208754208946,1.4140795601765788,0.044865476106254396
23,2023-01-12 11:05:00,11:05:00,3.0275,2.989797468354431,-0.018000000000000238,0.037702531645568804,-1.5494965234220137,0.04961460733078047
24,2023-01-12 11:10:00,11:10:00,3.0249999999999995,2.9899719251336903,-0.002500000000000391,0.03502807486630921,-1.448124969964064,0.04809656580510886
25,2023-01-12 11:15:00,11:15:00,3.0275,2.9870529801324506,0.002500000000000391,0.04044701986754928,-0.40486723196115276,0.044424447842768
26,2023-01-12 11:20:00,11:20:00,3.0275,2.9943619528619525,0.0,0.033138047138047355,-1.018664778246218,0.04140764063615361
27,2023-01-12 11:25:00,11:25:00,3.0475,2.992278073089701,0.020000000000000018,0.0552219269102987,1.6809734252527935,0.04071397645433672
28,2023-01-12 11:30:00,11:30:00,3.0525,2.99836036036036,0.0050000000000003375,0.05413963963964008,1.7608926926034667,0.040307520085554674
29,2023-01-12 11:35:00,11:35:00,3.0498,2.996043882978724,-0.0027000000000003688,0.053756117021275696,1.0843874153270074,0.04359494168436893
30,2023-01-12 11:40:00,11:40:00,3.0498,2.998160215053763,0.0,0.051639784946236666,0.4814308914735536,0.04734055011536222
31,2023-01-12 11:45:00,11:45:00,3.03,2.9995723684210525,-0.01980000000000004,0.030427631578947345,-2.3067629580368223,0.0495791031310997
32,2023-01-12 11:50:00,11:50:00,3.03,2.9957057057057055,0.0,0.034294294294294314,-1.572217076921611,0.049037020019279697
33,2023-01-12 11:55:00,11:55:00,3.03,2.9974923076923075,0.0,0.03250769230769235,-1.1976428322401587,0.04485149349607882
34,2023-01-12 12:00:00,12:00:00,3.03,2.9974923076923075,0.0,0.03250769230769235,-0.7988254545291549,0.04052510402968927
47,2023-01-12 13:05:00,13:05:00,3.0275,2.9925,-0.0024999999999999467,0.0349999999999997,-0.163953292516791,0.036275419086972606
48,2023-01-12 13:10:00,13:10:00,3.0299876237623757,2.9949999999999997,0.002487623762375879,0.034987623762376074,1.276937480438493,0.032947462097725214
49,2023-01-12 13:15:00,13:15:00,3.0299876237623757,2.9951699029126213,0.0,0.03481772084975443,0.8458534433160148,0.033859460534410954
50,2023-01-12 13:20:00,13:20:00,3.0299876237623757,2.9956363636363634,0.0,0.034351260126012306,0.32505131447036656,0.03396414584550298
51,2023-01-12 13:25:00,13:25:00,3.0299876237623757,2.993011976047904,0.0,0.036975647714471815,2.804358555926695,0.03433285940916697
52,2023-01-12 13:30:00,13:30:00,3.03320023923445,2.9951627408993575,0.0032126154720741873,0.0380374983350924,3.1038942941339167,0.035226450490522865
53,2023-01-12 13:35:00,13:35:00,3.05,2.994181016949152,0.016799760765549898,0.05581898305084776,14.056926762399424,0.03583395015754141
54,2023-01-12 13:40:00,13:40:00,3.038987002096436,2.9940062761506274,-0.011012997903563804,0.0449807259458086,0.6206240261356567,0.040000222015235745
55,2023-01-12 13:45:00,13:45:00,3.0295567375886527,2.9997240802675584,-0.009430264507783281,0.029832657321094302,-1.5768954306138512,0.042032823034446574
56,2023-01-12 13:50:00,13:50:00,3.04,2.992352743902439,0.010443262411347298,0.04764725609756093,0.7427677188933817,0.04112910247346298
57,2023-01-12 13:55:00,13:55:00,3.0401072234762974,2.994221726190476,0.00010722347629732454,0.04588549728582114,0.29784558520228216,0.0432634241500808
58,2023-01-12 14:00:00,14:00:00,3.03,2.9953462328767126,-0.010107223476297555,0.03465376712328716,-1.2084782038654422,0.04483302394022655
59,2023-01-12 14:05:00,14:05:00,3.043074324324324,2.9949693140794227,0.013074324324324316,0.048105010244901436,1.065461264646548,0.040599980754714424
60,2023-01-12 14:10:00,14:10:00,3.0344371482176355,3.00103498349835,-0.008637176106688571,0.033402164719285476,-1.0393035100650798,0.041224837614532994
61,2023-01-12 14:15:00,14:15:00,3.0323766666666665,2.9934013840830453,-0.002060481550969051,0.03897528258362115,-0.4549687925335067,0.04193873909417123
62,2023-01-12 14:20:00,14:20:00,3.0297909836065573,2.9928005865102643,-0.0025856830601092007,0.03699039709629304,-0.5459376631085995,0.040204344391383276
63,2023-01-12 14:25:00,14:25:00,3.0297909836065573,2.9913760797342195,0.0,0.03841490387233781,-0.0020016114880744324,0.038425324353477654
64,2023-01-12 14:30:00,14:30:00,3.023853276353276,3.0017500000000004,-0.005937707253281133,0.022103276353275803,-3.5078414151769595,0.03917755170328778
65,2023-01-12 14:35:00,14:35:00,3.0275000000000003,2.993983388704319,0.003646723646724137,0.03351661129568129,-0.07373999252403565,0.03397720492496266
66,2023-01-12 14:40:00,14:40:00,3.0084569732937685,2.994762745098039,-0.019043026706231814,0.013694228195729519,-3.251932881893145,0.03400009424024182
67,2023-01-12 14:45:00,14:45:00,3.0487029569892474,2.9943035928143718,0.04024598369547894,0.054399364174875675,2.6693327319424798,0.028943883362663493
68,2023-01-12 14:50:00,14:50:00,3.03,2.992431893687708,-0.01870295698924762,0.03756810631229168,0.36781910584130867,0.03242567677838002
69,2023-01-12 14:55:00,14:55:00,3.027709003215434,2.9948664516129035,-0.002290996784565902,0.03284255160253036,0.04213799913247198,0.03225631726637079
70,2023-01-12 15:00:00,15:00:00,3.0375,2.995925,0.009790996784566186,0.04157499999999992,0.5526015138238952,0.034404172316221705
71,2023-01-12 15:05:00,15:05:00,3.0399365750528538,2.99607756232687,0.0024365750528536623,0.04385901272598369,0.5913377747906818,0.03601585005708543
72,2023-01-12 15:10:00,15:10:00,3.0420000000000003,3.007066371681416,0.0020634249471465083,0.034933628318584375,-0.9850521575793273,0.042048806963136266
73,2023-01-12 15:15:00,15:15:00,3.030925572519084,2.991853099730458,-0.011074427480916249,0.03907247278862602,0.22478477220554532,0.038155659791878
74,2023-01-12 15:20:00,15:20:00,3.039863481228669,2.9952475247524752,0.008937908709584885,0.04461595647619365,1.5097836814041912,0.038456533087144876
75,2023-01-12 15:25:00,15:25:00,3.031265243902439,2.997584362139918,-0.008598237326229885,0.03368088176252115,-2.0262228258379107,0.04081121406187753
76,2023-01-12 15:30:00,15:30:00,3.0349917763157896,2.999518309859155,0.003726532413350636,0.03547346645663474,-0.8417314083109815,0.03923239041438178
77,2023-01-12 15:35:00,15:35:00,3.035,2.9990431893687717,8.223684210495463e-06,0.035956810631228464,-0.4037443141153737,0.03755528116051199
78,2023-01-12 15:40:00,15:40:00,3.0325,2.9976174496644292,-0.0024999999999999467,0.03488255033557097,-0.7487172243628101,0.0377599176230408
79,2023-01-12 15:45:00,15:45:00,3.029352941176471,3.002102189781022,-0.0031470588235293917,0.02725075139544897,-2.4661913373682136,0.03692193313242979
80,2023-01-12 15:50:00,15:50:00,3.0414388489208632,3.002,0.012085907744392443,0.03943884892086347,1.8770986531402272,0.03344889211628086
81,2023-01-12 15:55:00,15:55:00,3.041493288590604,2.999304635761589,5.443966974061354e-05,0.04218865282901474,1.8957433704961404,0.034600485547949325
82,2023-01-12 16:00:00,16:00:00,3.0366666666666666,2.998584507042253,-0.0048266219239372354,0.038082159624413414,0.42283543119677836,0.03594352282242532
83,2023-01-12 16:05:00,16:05:00,3.0366666666666666,3.0022317073170726,0.0,0.03443495934959406,-0.3769341022311837,0.03636859262106231
84,2023-01-12 16:10:00,16:10:00,3.0399999999999996,2.998204359673024,0.0033333333333329662,0.04179564032697547,1.0693357468968057,0.03627907442386693
85,2023-01-12 16:15:00,16:15:00,3.0325,2.9916358024691356,-0.007499999999999396,0.040864197530864566,0.5949847917324684,0.03918805221017223
86,2023-01-12 16:20:00,16:20:00,3.035153559322034,3.001905263157895,0.002653559322033594,0.033248296164138935,-2.147228379219837,0.03947312193217245
87,2023-01-12 16:25:00,16:25:00,3.039,3.000206824925816,0.0038464406779663562,0.038793175074184116,0.32702553175136156,0.03768505059919729
88,2023-01-12 16:30:00,16:30:00,3.035,3.0000933503836316,-0.0040000000000000036,0.03490664961636858,-0.8547334719202303,0.03782725368915143
89,2023-01-12 16:35:00,16:35:00,3.0355,2.998478618421052,0.0004999999999997229,0.03702138157894774,-0.27054839990256585,0.03792159174250633
90,2023-01-12 16:40:00,16:40:00,3.0350000000000006,2.997431271477663,-0.0004999999999992788,0.03756872852233739,0.22250190112585339,0.03696673999290079
91,2023-01-12 16:45:00,16:45:00,3.0350000000000006,2.9986932624113476,0.0,0.03630673758865299,-0.0004589134133500638,0.03630764619119535
92,2023-01-12 16:50:00,16:50:00,3.0350000000000006,2.9986932624113476,0.0,0.03630673758865299,-0.4734868833328861,0.036919334476098166
93,2023-01-12 16:55:00,16:55:00,3.03,2.9975,-0.005000000000000782,0.03249999999999975,-4.3865710403541645,0.03642204697899194
94,2023-01-12 17:00:00,17:00:00,3.03,2.99449156626506,0.0,0.035508433734939615,-0.24222412767208956,0.03594071705571818
95,2023-01-12 17:05:00,17:05:00,3.0375081723625557,2.999244966442953,0.007508172362555854,0.03826320591960286,1.5422457671393826,0.03563812748691655
96,2023-01-12 17:10:00,17:10:00,3.0275,3.0,-0.0100081723625558,0.027499999999999858,-4.417530133820136,0.03577702296636964
97,2023-01-12 17:15:00,17:15:00,3.0275,2.997304347826087,0.0,0.030195652173913068,-1.018980104488427,0.03401567544863902
98,2023-01-12 17:20:00,17:20:00,3.04,2.996745152354571,0.012500000000000178,0.043254847645429084,2.754053117228806,0.03279345836569103
99,2023-01-12 17:25:00,17:25:00,3.04,3.0,0.0,0.040000000000000036,0.8983065183904878,0.0349444278947769
100,2023-01-12 17:30:00,17:30:00,3.04,3.0,0.0,0.040000000000000036,0.6937022464132684,0.03584274114778898
101,2023-01-12 17:35:00,17:35:00,3.04,3.0,0.0,0.040000000000000036,0.6174098811160107,0.03619009996386842
